maintenance_event_id,timestamp,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,maintenance_type,failure_type,failure_code,failure_severity,repair_time_minutes,downtime_minutes,technician_id,spare_part_used,maintenance_cost,old_machine_id,machine_id,machine_name,machine_type,factory_id,factory_name,country,production_line_id,production_line_name,product_family,manufacturer,criticality_level,machine_generation,site_maturity_level,equipment_level,sensor_reliability,data_quality_level,maintenance_strategy,machine_availability_profile,oee_profile,unplanned_downtime_profile,quality_drift_profile,energy_efficiency_profile,systems_maturity
MEV0515,2026-01-03 00:55:00,88.0,7.0,10.0,preventive,electrical,F004,major,77.0,191.0,TECH01,pump,721.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0516,2026-01-03 01:00:00,63.0,26.0,10.0,preventive,hydraulic,F002,minor,147.0,127.0,TECH03,bearing,2352.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0517,2026-01-03 01:05:00,24.0,7.0,7.0,preventive,mechanical,F003,major,98.0,8.0,TECH03,pump,2218.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0518,2026-01-03 01:10:00,48.0,4.0,5.0,preventive,mechanical,F004,critical,34.0,14.0,TECH03,valve,251.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0519,2026-01-03 01:15:00,100.0,2.0,10.0,preventive,mechanical,F003,minor,81.0,180.0,TECH02,pump,1702.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0520,2026-01-03 01:20:00,35.0,0.0,10.0,preventive,mechanical,F003,minor,104.0,224.0,TECH02,sensor,294.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0521,2026-01-03 01:25:00,118.0,9.5,8.0,corrective,mechanical,F004,major,127.0,180.0,TECH03,bearing,917.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0522,2026-01-03 01:30:00,25.0,19.0,14.0,preventive,hydraulic,F003,major,144.0,198.0,TECH03,sensor,601.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0523,2026-01-03 01:35:00,56.0,6.0,4.0,corrective,mechanical,F002,major,135.0,2.0,TECH02,valve,2163.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0524,2026-01-03 01:40:00,103.0,6.0,9.0,preventive,electrical,F004,minor,104.0,86.0,TECH01,sensor,322.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0525,2026-01-03 01:45:00,62.0,12.0,9.0,preventive,hydraulic,F003,minor,156.0,21.0,TECH03,valve,10959.99895287958,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0525,2026-01-03 01:50:00,21.0,20.0,0.0,preventive,electrical,F001,minor,172.0,38.0,TECH01,bearing,2353.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0527,2026-01-03 01:55:00,15.0,5.0,6.0,corrective,hydraulic,F002,minor,97.0,204.0,TECH03,pump,2652.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0528,2026-01-03 02:00:00,98.0,12.0,3.0,corrective,mechanical,F004,minor,167.0,8.0,TECH02,bearing,2837.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0529,2026-01-03 02:05:00,73.0,24.0,12.0,corrective,mechanical,F004,minor,117.5,9.5,TECH03,bearing,2519.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0530,2026-01-03 02:10:00,3.0,22.0,9.0,preventive,mechanical,F004,major,68.0,11.0,TECH03,sensor,1238.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0531,2026-01-03 02:15:00,10.0,1.0,3.0,preventive,hydraulic,F004,major,53.0,33.0,TECH03,sensor,2533.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0532,2026-01-03 02:20:00,50.0,1.0,48.4440961337513,preventive,mechanical,F004,critical,110.0,44.0,TECH01,valve,670.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0532,2026-01-03 02:25:00,79.0,1.0,2.0,corrective,hydraulic,F003,minor,126.0,96.0,TECH02,bearing,396.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0534,2026-01-03 02:30:00,80.0,1.0,7.0,corrective,mechanical,F001,minor,110.0,49.0,TECH03,valve,183.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0535,2026-01-03 02:35:00,13.0,14.0,12.0,preventive,hydraulic,F002,critical,41.0,98.0,TECH01,bearing,2277.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0536,2026-01-03 02:40:00,44.0,14.0,4.0,preventive,hydraulic,F002,critical,42.5,155.0,TECH01,pump,2785.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0537,2026-01-03 02:45:00,108.0,26.0,5.0,preventive,mechanical,F004,minor,44.0,38.0,TECH01,sensor,473.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0538,2026-01-03 02:50:00,1.0,17.0,2.0,preventive,mechanical,F004,critical,169.0,2.0,TECH02,sensor,2352.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0539,2026-01-03 02:55:00,47.0,4.0,7.0,preventive,hydraulic,F004,critical,121.0,174.0,TECH01,valve,747.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0540,2026-01-03 03:00:00,55.0,25.0,1.0,corrective,electrical,F001,critical,80.0,11.0,TECH02,sensor,1382.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0541,2026-01-03 03:05:00,33.0,29.0,6.0,corrective,mechanical,F001,critical,138.0,42.0,TECH01,bearing,1009.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0542,2026-01-03 03:10:00,72.0,13.0,12.0,preventive,mechanical,F003,minor,88.5,76.0,TECH03,bearing,2490.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0543,2026-01-03 03:15:00,16.0,4.0,0.0,preventive,hydraulic,F001,critical,39.0,119.0,TECH02,pump,1156.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0544,2026-01-03 03:20:00,48.0,7.0,8.0,preventive,mechanical,F001,critical,124.0,194.0,TECH01,sensor,347.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0545,2026-01-03 03:25:00,35.0,20.0,8.0,preventive,mechanical,F001,major,110.0,17.0,TECH03,sensor,1790.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0546,2026-01-03 03:30:00,51.0,10.0,13.0,preventive,electrical,F002,major,121.0,110.0,TECH03,pump,1902.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0547,2026-01-03 03:35:00,60.0,7.0,4.0,preventive,electrical,F004,major,141.5,89.0,TECH02,pump,1988.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0548,2026-01-03 03:40:00,78.0,5.0,48.4440961337513,preventive,hydraulic,F002,critical,162.0,9.0,TECH01,valve,703.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0549,2026-01-03 03:45:00,105.0,25.0,5.0,preventive,electrical,F001,major,95.0,54.5,TECH03,valve,1612.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0550,2026-01-03 03:50:00,91.0,3.0,11.0,preventive,mechanical,F004,critical,156.0,100.0,TECH03,pump,957.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0551,2026-01-03 03:55:00,44.0,25.0,9.0,preventive,hydraulic,F001,major,120.0,11.0,TECH02,sensor,10959.99895287958,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0552,2026-01-03 04:00:00,48.0,19.0,11.0,preventive,electrical,F004,major,162.0,52.0,TECH03,sensor,1197.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0553,2026-01-03 04:05:00,1.0,29.0,14.0,corrective,electrical,F002,major,147.75,178.0,TECH01,sensor,1382.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0554,2026-01-03 04:10:00,103.0,2.0,4.0,preventive,electrical,F002,minor,133.5,15.0,TECH03,sensor,2947.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0555,2026-01-03 04:15:00,114.0,24.0,14.0,preventive,electrical,F002,major,119.25,123.0,TECH03,pump,2645.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0556,2026-01-03 04:20:00,107.0,26.0,10.0,corrective,hydraulic,F002,critical,105.0,231.0,TECH02,pump,124.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0557,2026-01-03 04:25:00,94.0,26.0,3.0,preventive,hydraulic,F001,critical,139.5,94.0,TECH03,valve,1569.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0558,2026-01-03 04:30:00,35.0,11.0,11.0,corrective,mechanical,F001,major,174.0,153.0,TECH03,pump,10959.99895287958,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0559,2026-01-03 04:35:00,10.0,10.0,1.0,preventive,electrical,F001,major,166.0,1.0,TECH01,sensor,2200.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0560,2026-01-03 04:40:00,95.0,4.0,4.0,preventive,mechanical,F002,critical,172.0,28.0,TECH02,pump,582.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0561,2026-01-03 04:45:00,99.5,7.0,48.4440961337513,preventive,mechanical,F003,major,151.75,133.5,TECH02,pump,335.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0562,2026-01-03 04:50:00,104.0,10.0,1.0,preventive,mechanical,F001,critical,131.5,239.0,TECH02,sensor,1645.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0563,2026-01-03 04:55:00,35.0,29.0,12.0,corrective,mechanical,F001,major,111.25,174.0,TECH02,sensor,1713.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0564,2026-01-03 05:00:00,98.0,10.0,6.0,preventive,hydraulic,F001,critical,91.0,138.0,TECH02,pump,448.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0565,2026-01-03 05:05:00,39.0,19.0,11.0,preventive,mechanical,F003,minor,158.0,100.0,TECH02,bearing,1252.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0565,2026-01-03 05:10:00,96.0,29.0,8.0,corrective,mechanical,F004,minor,130.0,161.0,TECH02,sensor,887.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0567,2026-01-03 05:15:00,76.0,2.0,5.0,preventive,electrical,F002,minor,102.0,198.0,TECH03,sensor,2633.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0568,2026-01-03 05:20:00,45.0,10.0,12.0,corrective,mechanical,F004,minor,42.0,230.0,TECH01,valve,1939.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0569,2026-01-03 05:25:00,28.0,5.0,3.0,preventive,electrical,F004,critical,107.0,28.0,TECH02,valve,332.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0570,2026-01-03 05:30:00,83.0,5.0,5.0,preventive,electrical,F004,critical,162.0,224.0,TECH03,valve,2219.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0571,2026-01-03 05:35:00,24.0,21.0,48.4440961337513,preventive,electrical,F002,minor,155.8,120.0,TECH03,valve,2913.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
